,count,count,size,size
,mean,std,mean,std
0.0,4975.0,0.0,5042.442540863107,0.0
0.005,4975.0,0.0,5042.503141971681,0.38049947922712957
0.01,4975.0,0.0,5042.601086642631,0.7073718013993159
0.015,4975.0,0.0,5043.122950746598,0.951699012238263
0.02,4975.0,0.0,5043.6027967508435,1.2644897744794321
0.025,4975.0,0.0,5045.05859867493,1.6538839184985898
0.03,4975.0,0.0,5045.489678076165,2.005327187075646
0.035,4975.0,0.0,5046.018464762296,1.7420133266662472
0.04,4975.0,0.0,5046.212184822407,3.240198491563115
0.045,4975.0,0.0,5047.550340493258,2.979036955218185
0.05,4975.0,0.0,5049.501268803031,3.6160444514307737
0.055,4975.0,0.0,5050.226821768965,3.6402744229290307
0.06,4975.0,0.0,5052.795943483845,5.176214646689606
0.065,4975.0,0.0,5054.17988344878,4.949360831887891
0.07,4975.0,0.0,5055.699418617908,5.581878994409435
0.075,4975.0,0.0,5055.029435534575,4.793892019590942
0.08,4975.0,0.0,5058.310965481982,5.285148987082863
0.085,4975.0,0.0,5060.18411657551,5.081633212551085
0.09,4975.0,0.0,5063.411870076575,6.942286531479882
0.095,4975.0,0.0,5064.039625907889,7.35831038667826
0.1,4975.0,0.0,5066.863477374414,6.878528535159829
